surface	source	record_paths	occurrences	label	semantic_type	target_curie	ontology_label	label_match	target_label	target_label_match	declared_exact_synonyms	asserted_predicate	status
causal_node	data/traits/**/*.yaml	data/traits/environment/temperature_range_high.yaml	1	temperature range high	TRAIT	METPO:1000454	temperature range high	CANONICAL_LABEL			Thermophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/temperature_range_low.yaml	1	temperature range low	TRAIT	METPO:1000449	temperature range low	CANONICAL_LABEL			Psychrophile | Psychrotolerant		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/temperature_range_mid1.yaml	1	temperature range mid1	TRAIT	METPO:1000450	temperature range mid1	CANONICAL_LABEL			mesophilic		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/temperature_range_mid2.yaml	1	temperature range mid2	TRAIT	METPO:1000451	temperature range mid2	CANONICAL_LABEL			mesophilic		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/temperature_range_mid3.yaml	1	temperature range mid3	TRAIT	METPO:1000452	temperature range mid3	CANONICAL_LABEL			mesophilic		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/temperature_range_mid4.yaml	1	temperature range mid4	TRAIT	METPO:1000453	temperature range mid4	CANONICAL_LABEL			mesophilic		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/temperature_range_very_low.yaml	1	temperature range very low	TRAIT	METPO:1000448	temperature range very low	CANONICAL_LABEL			Psychrophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/dissimilatory_metal_reduction.yaml | data/traits/metabolism/respiration.yaml | data/traits/physiology/chemoorganotrophic.yaml | data/traits/physiology/chemotrophic.yaml	4	terminal electron acceptor	CHEMICAL	METPO:1007504							TERM_NOT_FOUND
causal_node	data/traits/**/*.yaml	data/traits/environment/aerobic.yaml | data/traits/metabolism/anaerobic_respiration.yaml	2	terminal electron acceptor	MOLECULAR_FUNCTION	METPO:1007504							TERM_NOT_FOUND
causal_node	data/traits/**/*.yaml	data/traits/morphology/tetrad_arrangement.yaml	1	tetrad arrangement	TRAIT	traitmech:000119							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/sulfur_oxidation.yaml	1	tetrathionate	CHEMICAL	CHEBI:30926	3-oxalomalic acid	NO_EXACT_LABEL_MATCH			1-hydroxy-3-oxopropane-1,2,3-tricarboxylic acid		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/thermophilic.yaml	1	thermophilic	TRAIT	METPO:1000616	thermophilic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/thermotolerant.yaml	1	thermotolerant	TRAIT	METPO:1000619	thermotolerant	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/disproportionation.yaml | data/traits/physiology/chemolithoheterotrophic.yaml | data/traits/physiology/chemolithotrophic.yaml | data/traits/physiology/lithoheterotrophic.yaml | data/traits/physiology/lithotrophic.yaml	5	thiosulfate	CHEMICAL	CHEBI:16094	thiosulfate(2-)	EXACT_SYNONYM			sulfurothioate | Thiosulfate | thiosulfate | trioxidosulfidosulfate(2-)		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/sulfur_oxidation.yaml	1	thiosulfate	CHEMICAL	CHEBI:30087	guanidinium	NO_EXACT_LABEL_MATCH			guanidinium		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/sulfur_oxidation.yaml	1	thiosulfate dehydrogenase (TsdA)	GENE_OR_PROTEIN	GO:0050338	thiosulfate dehydrogenase activity	NO_EXACT_LABEL_MATCH			thiosulphate dehydrogenase activity		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/mesophilic.yaml | data/traits/genomics/codon_usage_bias.yaml	2	translation	BIOLOGICAL_PROCESS	GO:0006412	translation	CANONICAL_LABEL			protein translation		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/genomics/codon_usage_bias.yaml	1	translation initiation	BIOLOGICAL_PROCESS	GO:0006413	translational initiation	EXACT_SYNONYM			translation initiation		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/genomics/transposable_element.yaml	1	transposable element	TRAIT	traitmech:000092							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/genomics/transposable_element.yaml	1	transposase	GENE_OR_PROTEIN	GO:0004803	transposase activity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/genomics/mobile_genetic_element.yaml	1	transposition	BIOLOGICAL_PROCESS	GO:0032196	transposition	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/triangular_shaped.yaml	1	triangular shaped	TRAIT	METPO:1000696	triangular shaped	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/organoheterotrophic.yaml	1	tricarboxylic acid cycle	PATHWAY	GO:0006099	tricarboxylic acid cycle	CANONICAL_LABEL			citric acid cycle | Krebs cycle | oxidative TCA cycle | TCA cycle		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/trophic_type.yaml | data/traits/upper/phenotype.yaml	2	trophic type	TRAIT	METPO:1000631	trophic type	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/motile.yaml	1	twitching motility	BIOLOGICAL_PROCESS	GO:0043107	type IV pilus-dependent motility	NO_EXACT_LABEL_MATCH			TFP-dependent motility | TFP-dependent movement | type 4 pilus-dependent motility | type four pilus-dependent motility		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/twitching_motility.yaml	1	twitching motility	TRAIT	traitmech:000061							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/anoxygenic_photosynthesis.yaml	1	type II photosynthetic reaction center M subunit	GENE_OR_PROTEIN	InterPro:IPR005781							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/twitching_motility.yaml	1	type IV pilus	CELLULAR_LOCALIZATION	GO:0044096	type IV pilus	CANONICAL_LABEL			TFP | type 4 pilus | type IV fimbriae		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/motile.yaml | data/traits/morphology/motility.yaml	2	type IV pilus	GENE_OR_PROTEIN	GO:0044096	type IV pilus	CANONICAL_LABEL			TFP | type 4 pilus | type IV fimbriae		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/twitching_motility.yaml	1	type IV pilus assembly	BIOLOGICAL_PROCESS	GO:0043107	type IV pilus-dependent motility	NO_EXACT_LABEL_MATCH			TFP-dependent motility | TFP-dependent movement | type 4 pilus-dependent motility | type four pilus-dependent motility		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/ecology/animal_pathogen.yaml | data/traits/ecology/human_pathogen.yaml | data/traits/genomics/mobile_genetic_element.yaml	3	type IV secretion system	GENE_OR_PROTEIN	GO:0043684	type IV secretion system complex	NO_EXACT_LABEL_MATCH			T4SS complex		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/genomics/genomic_island.yaml	1	type IV secretion system (T4SS)	GENE_OR_PROTEIN	GO:0043684	type IV secretion system complex	NO_EXACT_LABEL_MATCH			T4SS complex		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/black_pigmented.yaml	1	tyrosinase	GENE_OR_PROTEIN	GO:0004503	tyrosinase activity	NO_EXACT_LABEL_MATCH			L-tyrosine monooxygenase activity | monophenol monooxygenase activity | monophenol oxygenase		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/brown_pigmented.yaml	1	tyrosine catabolism	BIOLOGICAL_PROCESS	GO:0006572	L-tyrosine catabolic process	EXACT_SYNONYM			tyrosine breakdown | tyrosine catabolism | tyrosine degradation		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/electron_transfer.yaml	1	ubiquinol	CHEMICAL	CHEBI:17976	ubiquinol	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/uv_radiation_tolerant.yaml	1	ultraviolet radiation	ENVIRONMENTAL_FACTOR	ENVO:21001216	ultraviolet radiation	CANONICAL_LABEL			UV radiation		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/temperature_delta_high.yaml | data/traits/environment/thermotolerant.yaml	2	unsaturated fatty acid biosynthesis	BIOLOGICAL_PROCESS	GO:0006636	unsaturated fatty acid biosynthetic process	EXACT_SYNONYM			unsaturated fatty acid anabolism | unsaturated fatty acid biosynthesis | unsaturated fatty acid formation | unsaturated fatty acid synthesis		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/mesophilic.yaml | data/traits/environment/temperature_delta.yaml | data/traits/environment/temperature_delta_mid2.yaml | data/traits/environment/temperature_optimum_mid1.yaml | data/traits/environment/temperature_optimum_mid2.yaml | data/traits/environment/temperature_optimum_very_low.yaml	6	unsaturated fatty acids	CHEMICAL	CHEBI:27208	unsaturated fatty acid	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/urease_activity.yaml	1	urea	CHEMICAL	CHEBI:16199	urea	CANONICAL_LABEL			UREA | Urea | urea		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/urease_activity.yaml	1	urease activity	MOLECULAR_FUNCTION	GO:0009039	urease activity	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/urease_activity.yaml	1	urease activity	TRAIT	traitmech:000077							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/environment/extreme_hyperthermophilic.yaml | data/traits/environment/hyperthermophilic.yaml	2	very high temperature	ENVIRONMENTAL_FACTOR	PATO:0001305	increased temperature	NO_EXACT_LABEL_MATCH			high temperature | hot		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/viable_but_nonculturable_state.yaml	1	viable but nonculturable state	TRAIT	traitmech:000081							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/vibrio_shaped.yaml	1	vibrio shaped	TRAIT	METPO:1000686	vibrio shaped	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/aerobic_respiration.yaml | data/traits/metabolism/oxygenic_photosynthesis.yaml | data/traits/physiology/catalase_activity.yaml | data/traits/physiology/photoautotrophic.yaml	4	water	CHEMICAL	CHEBI:15377	water	CANONICAL_LABEL			oxidane | WATER | Water | water		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/pleomorphic_shaped.yaml	1	weak or absent peptidoglycan wall	CELLULAR_LOCALIZATION	GO:0009274	peptidoglycan-based cell wall	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/white_pigmented.yaml	1	white pigmented	TRAIT	METPO:1003029	white pigmented	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/xerophilic.yaml	1	xerophilic	TRAIT	traitmech:000011							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/xylan_degradation.yaml	1	xylan degradation	TRAIT	traitmech:000113							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/xylan_degradation.yaml	1	xylose	CHEMICAL	CHEBI:18222	xylose	CANONICAL_LABEL			xylo-pentose | Xylose | xylose		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/yellow_pigmented.yaml	1	yellow pigmented	TRAIT	METPO:1003030	yellow pigmented	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/orange_pigmented.yaml	1	zeaxanthin	CHEMICAL	CHEBI:27547	zeaxanthin	CANONICAL_LABEL			(3R,3'R)-beta,beta-carotene-3,3'-diol		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/zinc_tolerant.yaml	1	zinc ion transmembrane transport	BIOLOGICAL_PROCESS	GO:0006829	zinc ion transport	NO_EXACT_LABEL_MATCH			zinc II ion transport | zinc transport		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/zinc_tolerant.yaml	1	zinc tolerant	TRAIT	traitmech:000014							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/environment/cadmium_tolerant.yaml | data/traits/environment/zinc_tolerant.yaml	2	zinc(2+) ion	CHEMICAL	CHEBI:29105	zinc(2+)	EXACT_SYNONYM			zinc(2+) | zinc(2+) ion | zinc(II) cation		EXACT_LEXICAL
causal_predicate	data/traits/**/*.yaml	data/traits/environment/facultatively_alkaphilic.yaml | data/traits/environment/obligately_alkaphilic.yaml | data/traits/environment/slightly_halophilic.yaml	3	accumulates	PREDICATE	METPO:2007810							TERM_NOT_FOUND
causal_predicate	data/traits/**/*.yaml	data/traits/ecology/host_associated.yaml | data/traits/ecology/pathogenic_to_host.yaml | data/traits/environment/facultatively_aerobic.yaml | data/traits/environment/mercury_tolerant.yaml | data/traits/environment/optimum_phenotype_with_numerical_limits.yaml | data/traits/environment/temperature_delta_mid1.yaml | data/traits/environment/temperature_phenotype_with_numerical_limits.yaml | data/traits/environment/temperature_range.yaml | data/traits/environment/temperature_range_very_low.yaml | data/traits/genomics/prophage.yaml | data/traits/metabolism/phototrophy.yaml | data/traits/morphology/branched_shaped.yaml | data/traits/morphology/cell_length_small.yaml | data/traits/morphology/cell_width_medium.yaml | data/traits/morphology/cell_width_small.yaml | data/traits/morphology/fusiform_shaped.yaml | data/traits/morphology/rod_shaped.yaml | data/traits/morphology/sporulation.yaml | data/traits/physiology/catalase_activity.yaml | data/traits/physiology/dormancy.yaml | data/traits/physiology/photoheterotrophic.yaml | data/traits/physiology/spore_germination.yaml	24	activates	PREDICATE	RO:0002213	positively regulates	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_predicate	data/traits/**/*.yaml	data/traits/ecology/commensalism.yaml | data/traits/ecology/endosymbiosis.yaml | data/traits/ecology/free_living.yaml | data/traits/ecology/habitat_association.yaml | data/traits/environment/halophilic.yaml | data/traits/environment/nacl_delta_high.yaml | data/traits/environment/nacl_optimum.yaml | data/traits/environment/nacl_optimum_mid1.yaml | data/traits/environment/ph_growth_preference.yaml | data/traits/environment/pressure_delta.yaml | data/traits/environment/pressure_optimum.yaml | data/traits/environment/pressure_range.yaml | data/traits/genomics/codon_usage_bias.yaml | data/traits/genomics/gc_low.yaml | data/traits/genomics/gc_skew.yaml | data/traits/genomics/genome_streamlining.yaml | data/traits/genomics/pangenome_openness.yaml | data/traits/genomics/rrna_operon_copy_number.yaml | data/traits/metabolism/anaerobic_oxidation_of_methane.yaml | data/traits/morphology/amphitrichous.yaml | data/traits/morphology/cell_length_very_small.yaml | data/traits/morphology/cell_width_very_small.yaml | data/traits/morphology/coccus_shaped.yaml | data/traits/morphology/lophotrichous.yaml | data/traits/morphology/monotrichous.yaml | data/traits/morphology/peritrichous.yaml | data/traits/morphology/spiral_shaped.yaml | data/traits/physiology/copiotrophic.yaml | data/traits/physiology/oligotrophic.yaml	39	associated with	PREDICATE	biolink:associated_with							NO_DIRECT_SOURCE
causal_predicate	data/traits/**/*.yaml	data/traits/morphology/cell_width.yaml | data/traits/morphology/sphere_shaped.yaml | data/traits/morphology/spirochete_shaped.yaml | data/traits/physiology/lithoautotrophic.yaml	4	builds	PREDICATE	biolink:produces							NO_DIRECT_SOURCE
causal_predicate	data/traits/**/*.yaml	data/traits/upper/material_entity.yaml	1	can participate in	PREDICATE	biolink:participates_in							NO_DIRECT_SOURCE
causal_predicate	data/traits/**/*.yaml	data/traits/morphology/white_pigmented.yaml	1	catalyzes	PREDICATE	METPO:2007813							TERM_NOT_FOUND
causal_predicate	data/traits/**/*.yaml	data/traits/genomics/mobile_genetic_element.yaml | data/traits/metabolism/dissimilatory_nitrate_reduction_to_ammonium.yaml | data/traits/metabolism/homoacetogenesis.yaml | data/traits/morphology/black_pigmented.yaml | data/traits/morphology/carotenoid_pigmentation.yaml | data/traits/morphology/cell_shape.yaml | data/traits/morphology/coccus_shaped.yaml | data/traits/morphology/orange_pigmented.yaml | data/traits/morphology/pink_pigmented.yaml | data/traits/morphology/polyhydroxyalkanoate_granule.yaml | data/traits/morphology/red_pigmented.yaml | data/traits/morphology/yellow_pigmented.yaml | data/traits/physiology/autotrophic.yaml | data/traits/physiology/bioluminescence.yaml | data/traits/physiology/chemoautotrophic.yaml | data/traits/physiology/chemolithoautotrophic.yaml | data/traits/physiology/lithoautotrophic.yaml | data/traits/physiology/methylotrophic.yaml | data/traits/physiology/photoautotrophic.yaml | data/traits/physiology/photolithoautotrophic.yaml	27	catalyzes	PREDICATE	biolink:catalyzes							NO_DIRECT_SOURCE
causal_predicate	data/traits/**/*.yaml	data/traits/metabolism/methanogenesis.yaml | data/traits/morphology/brown_pigmented.yaml	2	catalyzes formation of	PREDICATE	biolink:catalyzes							NO_DIRECT_SOURCE
causal_predicate	data/traits/**/*.yaml	data/traits/ecology/animal_pathogen.yaml | data/traits/ecology/biosafety_level.yaml | data/traits/ecology/endosymbiosis.yaml | data/traits/ecology/habitat_association.yaml | data/traits/ecology/mutualism.yaml | data/traits/ecology/opportunistic_pathogen.yaml | data/traits/ecology/parasitism.yaml | data/traits/ecology/plant_pathogen.yaml | data/traits/ecology/predatory_bacterium.yaml | data/traits/ecology/rhizosphere_association.yaml | data/traits/ecology/symbiosis.yaml | data/traits/environment/copper_tolerant.yaml | data/traits/environment/desiccation_tolerant.yaml | data/traits/environment/euryhaline.yaml | data/traits/environment/extremely_halophilic.yaml | data/traits/environment/growth_range_phenotype_with_numerical_limits.yaml | data/traits/environment/halophilic.yaml | data/traits/environment/halophily_preference.yaml | data/traits/environment/halotolerant.yaml | data/traits/environment/ionizing_radiation_tolerant.yaml | data/traits/environment/moderately_halophilic.yaml | data/traits/environment/nacl_delta.yaml | data/traits/environment/nacl_delta_mid2.yaml | data/traits/environment/nacl_optimum.yaml | data/traits/environment/nacl_range_low.yaml | data/traits/environment/non_halophilic.yaml | data/traits/environment/obligately_alkaphilic.yaml | data/traits/environment/obligately_anaerobic.yaml | data/traits/environment/obligately_piezophilic.yaml | data/traits/environment/ph_range_mid3.yaml | data/traits/environment/ph_range_very_low.yaml | data/traits/environment/pressure_delta.yaml | data/traits/environment/psychrotolerant.yaml | data/traits/environment/radiotolerant.yaml | data/traits/environment/slightly_halophilic.yaml | data/traits/environment/stenohaline.yaml | data/traits/environment/temperature_delta_low.yaml | data/traits/environment/temperature_optimum_mid2.yaml | data/traits/environment/temperature_optimum_very_low.yaml | data/traits/environment/temperature_range_mid1.yaml | data/traits/environment/temperature_range_mid3.yaml | data/traits/environment/temperature_range_mid4.yaml | data/traits/environment/thermotolerant.yaml | data/traits/environment/uv_radiation_tolerant.yaml | data/traits/genomics/gc_content.yaml | data/traits/genomics/gc_low.yaml | data/traits/genomics/gc_skew.yaml | data/traits/genomics/genome_size.yaml | data/traits/genomics/genome_streamlining.yaml | data/traits/genomics/genomic_island.yaml | data/traits/genomics/pangenome_openness.yaml | data/traits/genomics/ploidy.yaml | data/traits/genomics/transposable_element.yaml | data/traits/metabolism/denitrification.yaml | data/traits/metabolism/lactic_acid_fermentation.yaml | data/traits/metabolism/phototrophy.yaml | data/traits/morphology/black_pigmented.yaml | data/traits/morphology/branched_shaped.yaml | data/traits/morphology/brown_pigmented.yaml | data/traits/morphology/carotenoid_pigmentation.yaml | data/traits/morphology/cell_length.yaml | data/traits/morphology/cell_shape.yaml | data/traits/morphology/coccobacillus_shaped.yaml | data/traits/morphology/disc_shaped.yaml | data/traits/morphology/ellipsoidal.yaml | data/traits/morphology/fusiform_shaped.yaml | data/traits/morphology/gas_vesicle.yaml | data/traits/morphology/gliding.yaml | data/traits/morphology/gram_positive.yaml | data/traits/morphology/gram_stain.yaml | data/traits/morphology/gram_variable.yaml | data/traits/morphology/green_pigmented.yaml | data/traits/morphology/helical_shaped.yaml | data/traits/morphology/heterocyst.yaml | data/traits/morphology/irregular_shaped.yaml | data/traits/morphology/mycelial_growth.yaml | data/traits/morphology/non_motile.yaml | data/traits/morphology/non_spore_forming.yaml | data/traits/morphology/orange_pigmented.yaml | data/traits/morphology/oval_shaped.yaml | data/traits/morphology/ovoid_shaped.yaml | data/traits/morphology/peritrichous.yaml | data/traits/morphology/pigmentation.yaml | data/traits/morphology/pink_pigmented.yaml | data/traits/morphology/pleomorphic_shaped.yaml | data/traits/morphology/red_pigmented.yaml | data/traits/morphology/ring_shaped.yaml | data/traits/morphology/sarcina_arrangement.yaml | data/traits/morphology/spindle_shaped.yaml | data/traits/morphology/square_shaped.yaml | data/traits/morphology/staphylococcus_arrangement.yaml | data/traits/morphology/streptococcus_arrangement.yaml | data/traits/morphology/tetrad_arrangement.yaml | data/traits/morphology/triangular_shaped.yaml | data/traits/morphology/vibrio_shaped.yaml | data/traits/morphology/white_pigmented.yaml | data/traits/morphology/yellow_pigmented.yaml | data/traits/physiology/chemotaxis.yaml | data/traits/physiology/dormancy.yaml | data/traits/physiology/nutrient_adaptation.yaml | data/traits/physiology/oxidative_stress_response.yaml | data/traits/physiology/spore_germination.yaml | data/traits/physiology/stress_response.yaml | data/traits/physiology/trophic_type.yaml | data/traits/physiology/viable_but_nonculturable_state.yaml	136	causes	PREDICATE	biolink:causes							NO_DIRECT_SOURCE
causal_predicate	data/traits/**/*.yaml	data/traits/environment/strictly_anaerobic.yaml	1	causes formation of	PREDICATE	biolink:produces							NO_DIRECT_SOURCE
causal_predicate	data/traits/**/*.yaml	data/traits/environment/acidotolerant.yaml | data/traits/environment/alkalotolerant.yaml | data/traits/environment/alkaphilic.yaml | data/traits/environment/arsenic_tolerant.yaml | data/traits/environment/cadmium_tolerant.yaml | data/traits/environment/cobalt_tolerant.yaml | data/traits/environment/copper_tolerant.yaml | data/traits/environment/facultatively_alkaphilic.yaml | data/traits/environment/ionizing_radiation_tolerant.yaml | data/traits/environment/mercury_tolerant.yaml | data/traits/environment/metal_tolerant.yaml | data/traits/environment/obligately_alkaphilic.yaml | data/traits/environment/ph_delta_low.yaml | data/traits/environment/ph_growth_preference.yaml | data/traits/environment/radiotolerant.yaml | data/traits/environment/temperature_preference.yaml | data/traits/environment/uv_radiation_tolerant.yaml | data/traits/environment/zinc_tolerant.yaml	21	challenges	PREDICATE	METPO:2007406							TERM_NOT_FOUND
