file	line	curie	claimed_label	ontology_label	verdict	similarity	row
research/traits/morphology/gliding-deep-research-falcon.md	291	doi:10	gldj		UNKNOWN_PREFIX	0.00	| GldJ | may form | track along which SprB and other adhesins are propelled | *F. columnare*/*F. johnsoniae* framework | “GldJ, may form the track along which SprB and the other motility adhesins are propelled” (thunes2024glidingmotilityproteins pages 1-2) | doi:10.1128/jb.00068-24 | Low; explicitly speculative (“may form”); warning-level only |
research/traits/morphology/gram_stain-deep-research-falcon.md	221	CHEBI:16236	ethanol	ethanol	OK_LABEL	1.00	| ethanol | `CHEBI:16236` | Organic-solvent decolorizer. |
research/traits/morphology/gram_stain-deep-research-falcon.md	224	GO:0003796	lysozyme	lysozyme activity	OK_LABEL	1.00	| lysozyme | Molecular entity label; activity `GO:0003796` | Experimental peptidoglycan-degrading perturbation. |
research/traits/morphology/gram_stain-deep-research-falcon.md	230	GO:0009274	peptidoglycan-based cell wall	peptidoglycan-based cell wall	OK_LABEL	1.00	| peptidoglycan-based cell wall | `GO:0009274` | Main structural determinant of retention in classical bacteria. |
research/traits/morphology/gram_variable-deep-research-falcon.md	216	CHEBI:16236	ethanol	ethanol	OK_LABEL	1.00	| ethanol | `CHEBI:16236` | Decolorizer in the directly studied protocol; do not generalize without qualification to acetone-containing methods. |
research/traits/morphology/gram_variable-deep-research-falcon.md	222	CHEBI:41688	crystal violet	crystal violet	OK_LABEL	1.00	| crystal violet | `CHEBI:41688` | Primary dye; verify ontology release during implementation. |
research/traits/morphology/gram_variable-deep-research-falcon.md	232	CHEBI:8005	peptidoglycan	peptidoglycan	OK_LABEL	1.00	| peptidoglycan | `CHEBI:8005` | Verify exact current CHEBI record before committing. |
research/traits/morphology/gram_variable-deep-research-falcon.md	233	GO:0009274	peptidoglycan-containing cell wall	peptidoglycan-based cell wall	OK_LABEL	1.00	| peptidoglycan-containing cell wall | `GO:0009274` | Common GO grounding for bacterial cell wall; validate release and taxon scope. |
research/traits/morphology/gram_variable-deep-research-falcon.md	234	GO:0030428	division septum	cell septum	OK_LABEL	1.00	| division septum | `GO:0030428` | Candidate localization for the localized-lesion branch; validate before YAML insertion. |
research/traits/morphology/gram_variable-deep-research-falcon.md	236	GO:0030115	s-layer	S-layer	OK_LABEL	1.00	| S-layer | `GO:0030115` if confirmed in target ontology release; otherwise label-only | Taxon-specific structural modifier in the *Bacillus–Butyrivibrio–Clostridium* branch. |
research/traits/morphology/gram_variable-deep-research-falcon.md	237	GO:0005737	cytoplasm	cytoplasm	OK_LABEL	1.00	| cytoplasm | `GO:0005737` | Source of retained stain precipitate and material lost after envelope breach. |
research/traits/morphology/gram_variable-deep-research-falcon.md	250	GO:0003796	autolysin activity	lysozyme activity	DRIFT	0.67	| autolysin activity | `GO:0003796` only if the exact current definition fits; otherwise label-only | Modern mechanistic context, not directly established as the trait’s universal driver. |
research/traits/morphology/heterocyst-deep-research-falcon.md	217	CHEBI:15379	molecular oxygen	dioxygen	OK_LABEL	1.00	| molecular oxygen | `CHEBI:15379` | Nitrogenase inhibitor and substrate for respiration. |
research/traits/morphology/heterocyst-deep-research-falcon.md	225	CHEBI:16810	2-oxoglutarate	2-oxoglutarate(2-)	OK_LABEL	1.00	| 2-oxoglutarate | `CHEBI:16810` | Carbon/nitrogen-status signal activating NtcA. |
research/traits/morphology/heterocyst-deep-research-falcon.md	226	CHEBI:17997	dinitrogen	dinitrogen	OK_LABEL	1.00	| dinitrogen | `CHEBI:17997` | Nitrogenase substrate. |
research/traits/morphology/heterocyst-deep-research-falcon.md	228	CHEBI:17992	sucrose	sucrose	OK_LABEL	1.00	| sucrose | `CHEBI:17992` | Carbon/reductant-bearing metabolite exchanged toward heterocysts. |
research/traits/morphology/intracellular_inclusion-deep-research-falcon.md	217	GO:0042579	bacterial microcompartment	microbody	DRIFT	0.35	| bacterial microcompartment | `GO:0042579` | High-confidence general BMC compartment grounding. |
research/traits/morphology/intracellular_inclusion-deep-research-falcon.md	218	GO:0031470	carboxysome	carboxysome	OK_LABEL	1.00	| carboxysome | `GO:0031470` | Photosynthetic/autotrophic BMC child. |
research/traits/morphology/intracellular_inclusion-deep-research-falcon.md	219	GO:0031411	gas vesicle	gas vesicle	OK_LABEL	1.00	| gas vesicle | `GO:0031411` | Gas-filled, protein-shell organelle. |
research/traits/morphology/intracellular_inclusion-deep-research-falcon.md	220	GO:0042599	magnetosome	lamellar body	DRIFT	0.61	| magnetosome | `GO:0042599` | Use for the membrane-bounded magnetic-mineral organelle. |
research/traits/morphology/intracellular_inclusion-deep-research-falcon.md	241	CHEBI:16526	carbon dioxide	carbon dioxide	OK_LABEL	1.00	| carbon dioxide | `CHEBI:16526` | Rubisco substrate and carboxysome cargo flux. |
research/traits/morphology/intracellular_inclusion-deep-research-falcon.md	242	CHEBI:17544	hydrogencarbonate/bicarbonate	hydrogencarbonate	OK_LABEL	1.00	| hydrogencarbonate/bicarbonate | `CHEBI:17544` | Imported inorganic-carbon species converted to CO₂ by carbonic anhydrase. |
research/traits/morphology/intracellular_inclusion-deep-research-falcon.md	243	CHEBI:15379	oxygen	dioxygen	OK_LABEL	1.00	| oxygen | `CHEBI:15379` | Competes with CO₂ at Rubisco; also an environmental regulator for some organelles. |
research/traits/morphology/intracellular_inclusion-deep-research-falcon.md	244	CHEBI:15351	acetyl-coa	acetyl-CoA	OK_LABEL	1.00	| acetyl-CoA | `CHEBI:15351` | Central precursor for PHB synthesis. |
research/traits/morphology/intracellular_inclusion-deep-research-falcon.md	246	CHEBI:37054	3-hydroxybutyrate	3-hydroxybutyrate	OK_LABEL	1.00	| 3-hydroxybutyrate | `CHEBI:37054` | PHB mobilization product implicated in stress protection. |
research/traits/morphology/intracellular_inclusion-deep-research-falcon.md	247	CHEBI:16838	polyphosphate	polyphosphate	OK_LABEL	1.00	| polyphosphate | `CHEBI:16838` | Phosphate/energy and cation-storage polymer. |
research/traits/morphology/intracellular_inclusion-deep-research-falcon.md	248	CHEBI:28087	glycogen	glycogen	OK_LABEL	1.00	| glycogen | `CHEBI:28087` | Branched glucose-storage polymer. |
research/traits/morphology/intracellular_inclusion-deep-research-falcon.md	249	CHEBI:46726	magnetite	magnetite	OK_LABEL	1.00	| magnetite | `CHEBI:46726` | Common magnetosome magnetic mineral. |
research/traits/morphology/lophotrichous-deep-research-falcon.md	205	GO:0071973	flagellum-dependent motility	bacterial-type flagellum-dependent cell motility	DRIFT	0.75	| flagellum-dependent motility | biological process | `GO:0071973` | Downstream capacity, not part of the defining morphology. |
research/traits/morphology/magnetosome-deep-research-falcon.md	216	CHEBI:18248	iron atom	iron atom	OK_LABEL	1.00	| iron atom | `CHEBI:18248` |
research/traits/morphology/magnetosome-deep-research-falcon.md	217	CHEBI:29033	ferrous iron / fe(ii)	iron(2+)	OK_LABEL	1.00	| ferrous iron / Fe(II) | `CHEBI:29033` |
research/traits/morphology/magnetosome-deep-research-falcon.md	218	CHEBI:29034	ferric iron / fe(iii)	iron(3+)	OK_LABEL	1.00	| ferric iron / Fe(III) | `CHEBI:29034` |
research/traits/morphology/magnetosome-deep-research-falcon.md	219	CHEBI:46726	magnetite	magnetite	OK_LABEL	1.00	| magnetite | `CHEBI:46726` |
research/traits/morphology/magnetosome-deep-research-falcon.md	220	CHEBI:15379	oxygen	dioxygen	OK_LABEL	1.00	| oxygen | `CHEBI:15379` |
research/traits/morphology/magnetosome-deep-research-falcon.md	221	CHEBI:26523	reactive oxygen species	reactive oxygen species	OK_LABEL	1.00	| reactive oxygen species | `CHEBI:26523` |
research/traits/morphology/monotrichous-deep-research-falcon.md	219	GO:0009288	bacterial-type flagellum	bacterial-type flagellum	OK_LABEL	1.00	| bacterial-type flagellum | cellular component | `GO:0009288` | Mature appendage; verify GO release during implementation. |
research/traits/morphology/monotrichous-deep-research-falcon.md	220	GO:0009425	bacterial flagellar basal body	bacterial-type flagellum basal body	OK_LABEL	1.00	| bacterial flagellar basal body | cellular component | `GO:0009425` | Broad structural parent for motor base. |
research/traits/morphology/monotrichous-deep-research-falcon.md	223	GO:0051286	cell pole	cell tip	DRIFT	0.67	| cell pole | localization | `GO:0051286` | Location at which the polar system is initiated. |
research/traits/morphology/monotrichous-deep-research-falcon.md	224	GO:0005886	cytoplasmic membrane	plasma membrane	OK_LABEL	1.00	| cytoplasmic membrane | localization | `GO:0005886` | FipA and FliF membrane context. |
research/traits/morphology/monotrichous-deep-research-falcon.md	225	GO:0044780	polar flagellum assembly	bacterial-type flagellum assembly	OK_IN_ROW	1.00	| polar flagellum assembly | biological process | `GO:0044780` as broad bacterial-type flagellum assembly | Retain “polar” as contextual qualifier unless a verified narrower term is available. |
research/traits/morphology/monotrichous-deep-research-falcon.md	248	CHEBI:15996	gtp	GTP	OK_LABEL	1.00	| GTP | `CHEBI:15996` | Binding favors active/dimeric FlhF; hydrolysis promotes inactivation/release. |
research/traits/morphology/monotrichous-deep-research-falcon.md	249	CHEBI:17552	gdp	GDP	OK_LABEL	1.00	| GDP | `CHEBI:17552` | FlhF post-hydrolysis nucleotide state. |
research/traits/morphology/monotrichous-deep-research-falcon.md	250	CHEBI:15422	atp	ATP	OK_LABEL	1.00	| ATP | `CHEBI:15422` | Supports FlhG dimerization/membrane-associated regulatory activity. |
research/traits/morphology/monotrichous-deep-research-falcon.md	251	CHEBI:16761	adp	ADP	OK_LABEL	1.00	| ADP | `CHEBI:16761` | Product/state associated with ATPase cycling. |
research/traits/morphology/ovoid_shaped-deep-research-falcon.md	247	GO:0007049	ftsz ring	cell cycle	OK_IN_ROW	1.00	"| FtsZ ring | organizes_at | midcell PG assembly zone | strong | 10.1016/j.cub.2021.04.041 | ""the FtsZ-formed Z-ring at midcell drives localization of elongation and division proteins at the cell cycle's beginning"" (trouve2021nanoscaledynamicsof pages 1-3) | Supports FtsZ as proximal organizer for GO:0007049 cell division in ovococci; object kept label-only because no confident ontology ID was provided. |"
research/traits/morphology/ovoid_shaped-deep-research-falcon.md	248	GO:0009252	pbp2b-roda peripheral pg synthase pair	peptidoglycan biosynthetic process	OK_IN_ROW	1.00	"| PBP2b-RodA peripheral PG synthase pair | enables | peripheral peptidoglycan synthesis → cell elongation | strong | 10.3389/fmicb.2021.737396 | ""The RodA-PBP2b complex includes MreC, MreD, and RodZ and performs sidewall synthesis at the midcell for cell elongation"" (briggs2021thepneumococcaldivisome pages 6-7) | Use as core elongasome edge feeding GO:0009252 peptidoglycan biosynthetic process and ultimately METPO:1000677; taxon focused on S. pneumoniae. |"
research/traits/morphology/ovoid_shaped-deep-research-falcon.md	252	GO:0009252	septal peptidoglycan synthesis + peripheral peptidoglycan synthesis	peptidoglycan biosynthetic process	OK_LABEL	1.00	"| septal peptidoglycan synthesis + peripheral peptidoglycan synthesis | jointly_generate | METPO:1000677 | strong | 10.1016/j.cub.2021.04.041 | ""septal and peripheral peptidoglycan syntheses first occur within a single annular region that later separates in two concentric regions"" and ""ovoid-cell morphogenesis would thus rely on the relative dynamics between peptidoglycan synthesis and cleavage"" (trouve2021nanoscaledynamicsof pages 1-3, trouve2021nanoscaledynamicsof pages 10-11) | Central graph edge for trait definition; maps trait emergence to coordinated GO:0009252 sub-processes. |"
research/traits/morphology/pleomorphic_shaped-deep-research-falcon.md	225	CHEBI:8005	peptidoglycan	peptidoglycan	OK_LABEL	1.00	| peptidoglycan | `CHEBI:8005` | Verify ontology release before commit |
research/traits/morphology/pleomorphic_shaped-deep-research-falcon.md	227	GO:0005886	plasma membrane	plasma membrane	OK_LABEL	1.00	| plasma membrane | `GO:0005886` | Membrane deformation becomes dominant after wall loss |
research/traits/morphology/pleomorphic_shaped-deep-research-falcon.md	228	GO:0000902	cell morphogenesis	cell morphogenesis	OK_LABEL	1.00	| cell morphogenesis | `GO:0000902` | Broad process node |
research/traits/morphology/pleomorphic_shaped-deep-research-falcon.md	229	GO:0009252	peptidoglycan biosynthetic process	peptidoglycan biosynthetic process	OK_LABEL	1.00	| peptidoglycan biosynthetic process | `GO:0009252` | Upstream wall-synthesis module |
research/traits/morphology/pleomorphic_shaped-deep-research-falcon.md	230	GO:0006633	fatty-acid biosynthetic process	fatty acid biosynthetic process	DRIFT	1.00	| fatty-acid biosynthetic process | `GO:0006633` | Supplies excess membrane synthesis |
research/traits/morphology/pleomorphic_shaped-deep-research-falcon.md	268	CHEBI:18420	mg²⁺ and isotonic medium	magnesium(2+)	DRIFT	0.48	| Mg²⁺ and isotonic medium | Osmoprotective culture conditions | `CHEBI:18420` may ground Mg²⁺; verify |
research/traits/morphology/polyphosphate_granule-deep-research-falcon.md	205	CHEBI:16838	inorganic polyphosphate	polyphosphate	OK_LABEL	1.00	| inorganic polyphosphate | **CHEBI:16838** | Polymer stored in the inclusion; confirm identifier during repository validation. |
research/traits/morphology/polyphosphate_granule-deep-research-falcon.md	206	CHEBI:18367	phosphate / orthophosphate	phosphate(3-)	OK_LABEL	1.00	| phosphate / orthophosphate | **CHEBI:18367** | Imported substrate and PPX product. |
research/traits/morphology/polyphosphate_granule-deep-research-falcon.md	207	CHEBI:15422	atp	ATP	OK_LABEL	1.00	| ATP | **CHEBI:15422** | Principal phosphate donor for bacterial PPK1. |
research/traits/morphology/polyphosphate_granule-deep-research-falcon.md	208	CHEBI:16761	adp	ADP	OK_LABEL	1.00	| ADP | **CHEBI:16761** | Product of ATP-dependent polymerization; also regenerated from polyP by some PPK2 enzymes. |
research/traits/morphology/polyphosphate_granule-deep-research-falcon.md	210	CHEBI:29108	calcium ion	calcium(2+)	OK_LABEL	1.00	| calcium ion | **CHEBI:29108** | Common polyP-associated counterion. |
research/traits/morphology/polyphosphate_granule-deep-research-falcon.md	211	CHEBI:18420	magnesium ion	magnesium(2+)	OK_LABEL	1.00	| magnesium ion | **CHEBI:18420** | Common counterion and enzymatic cofactor. |
research/traits/morphology/red_pigmented-deep-research-falcon.md	230	GO:0016117	carotenoid biosynthesis	carotenoid biosynthetic process	OK_LABEL	1.00	| carotenoid biosynthesis | GO:0016117 | Candidate alternative mechanism, not part of the *Serratia* prodigiosin pathway. |
research/traits/morphology/red_pigmented-deep-research-falcon.md	231	GO:0019287	mevalonate pathway	isopentenyl diphosphate biosynthetic process, mevalonate pathway	OK_LABEL	1.00	| mevalonate pathway | GO:0019287 | Relevant to red yeasts; upstream and not sufficient for red appearance. |
research/traits/morphology/red_pigmented-deep-research-falcon.md	232	GO:0019288	methylerythritol-phosphate pathway	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	DRIFT	0.60	| methylerythritol-phosphate pathway | GO:0019288 | Relevant to many bacterial carotenoids; upstream and not sufficient alone. |
research/traits/morphology/red_pigmented-deep-research-falcon.md	243	GO:0000156	cpxa–cpxr	phosphorelay response regulator activity	DRIFT	0.18	| CpxA–CpxR | Two-component envelope-stress system; CpxR directly represses the `pig` promoter in JNB5-1 | GO:0000156 can ground two-component response-regulator activity only after exact role checking. |
research/traits/morphology/red_pigmented-deep-research-falcon.md	257	CHEBI:17203	l-proline	L-proline	OK_LABEL	1.00	| L-proline | CHEBI:17203 | MBC-branch precursor reported in the retrieved pathway evidence. |
research/traits/morphology/red_pigmented-deep-research-falcon.md	258	CHEBI:15948	lycopene	lycopene	OK_LABEL	1.00	| lycopene | CHEBI:15948 | Red carotenoid; a potential alternative proximal cause. |
research/traits/morphology/rod_shaped-deep-research-falcon.md	247	GO:0009252	mreb/actin cytoskeleton	peptidoglycan biosynthetic process	OK_IN_ROW	1.00	"| MreB/actin cytoskeleton | MreB — actin-like cytoskeleton protein (UniProt: candidate label-only) | organizes | sidewall peptidoglycan synthesis (GO:0009252) | https://doi.org/10.1038/s41579-020-0366-3 | 2020 | Bacteria; emphasized in *E. coli* and rod-shaped taxa | ""MreB filaments are described as responsible for organizing cell wall synthesis"" (egan2020regulationofpeptidoglycan pages 8-9) | Review synthesis connecting MreB localization with discontinuous zones of nascent PG insertion and cylindrical morphogenesis. | inferred, broad-review |"
research/traits/morphology/rod_shaped-deep-research-falcon.md	253	GO:0009252	rod complex and seds/pbp	peptidoglycan biosynthetic process	DRIFT	0.33	"| Rod complex and SEDS/PBP | Rod complex (label-only) | synthesizes | elongation peptidoglycan (GO:0009252) | https://doi.org/10.1002/mbo3.1385 | 2023 | *Escherichia coli* | ""Peptidoglycan for elongation in Escherichia coli is synthesized by the Rod complex"" (ago2023relationshipbetweenthe pages 1-3) | Direct statement from 2023 peer-reviewed paper; central graph backbone. | taxon-specific |"
research/traits/morphology/rod_shaped-deep-research-falcon.md	565	GO:0003779	mreb	actin binding	OK_IN_ROW	1.00	| **MreB** | UniProt: species-specific; GO:0003779 (actin binding) | Actin-like cytoskeleton protein; conserved across rod-shaped bacteria. |
research/traits/morphology/rod_shaped-deep-research-falcon.md	571	CHEBI:8005	peptidoglycan	peptidoglycan	OK_LABEL	1.00	| **Peptidoglycan** | CHEBI:8005; GO:0009274 | Cell-wall polymer determining shape. |
research/traits/morphology/rod_shaped-deep-research-falcon.md	571	GO:0009274	peptidoglycan	peptidoglycan-based cell wall	OK_LABEL	1.00	| **Peptidoglycan** | CHEBI:8005; GO:0009274 | Cell-wall polymer determining shape. |
research/traits/morphology/rod_shaped-deep-research-falcon.md	574	CHEBI:6697	mecillinam	Mascaroside	DRIFT	0.19	| **Mecillinam** | CHEBI:6697 | PBP2 inhibitor. |
research/traits/morphology/rod_shaped-deep-research-falcon.md	575	CHEBI:25385	moenomycin		UNRESOLVED	0.00	| **Moenomycin** | CHEBI:25385 | aPBP inhibitor. |
research/traits/morphology/rod_shaped-deep-research-falcon.md	577	GO:0009252	lateral elongation	peptidoglycan biosynthetic process	DRIFT	0.41	| **Lateral elongation** | GO:0009252 (PG biosynthesis), GO:0000902 (morphogenesis) | Primary rod-growth mode. |
research/traits/morphology/rod_shaped-deep-research-falcon.md	577	GO:0000902	lateral elongation	cell morphogenesis	DRIFT	0.29	| **Lateral elongation** | GO:0009252 (PG biosynthesis), GO:0000902 (morphogenesis) | Primary rod-growth mode. |
research/traits/morphology/rod_shaped-deep-research-falcon.md	579	GO:0005856	bactofilins	cytoskeleton	OK_IN_ROW	1.00	| **Bactofilins** | GO:0005856 (cytoskeleton) | Static filament bundles; tip-growth regulators. |
research/traits/morphology/s_layer-deep-research-falcon.md	205	GO:0005048	signal peptide	signal sequence binding	DRIFT	0.53	| signal peptide | domain/motif | GO:0005048 | N-terminal secretion signal directing S-layer proteins into export pathways such as Sec or accessory SecA2 (kirk2017characteristicsofthe pages 4-5, paillat2023ajourneywith pages 1-3) |
research/traits/morphology/s_layer-deep-research-falcon.md	209	CHEBI:29108	ca2+ ions	calcium(2+)	OK_LABEL	1.00	| Ca2+ ions | chemical | CHEBI:29108 | Divalent cation commonly required for S-layer reassembly and, in EA1 and archaeal systems, structural stabilization/assembly control (sleytr2025slayersfroma pages 19-20, sogues2023structureandfunction pages 2-3) |
research/traits/morphology/s_layer-deep-research-falcon.md	212	CHEBI:24402	lipoteichoic acid (lta)	glycosphingolipid	DRIFT	0.28	| lipoteichoic acid (LTA) | chemical/polymer | CHEBI:24402 | Lactobacillus cell wall polymer serving as S-layer attachment ligand for TAB-containing SlpA proteins (sagmeister2024themoleculararchitecture pages 1-2, sagmeister2024themoleculararchitecture pages 9-9) |
research/traits/morphology/s_layer-deep-research-falcon.md	213	CHEBI:7744	wall teichoic acid (wta)		UNRESOLVED	0.00	| wall teichoic acid (WTA) | chemical/polymer | CHEBI:7744 | Cell wall polymer implicated in Lactobacillus S-layer attachment alongside LTA (sagmeister2024themoleculararchitecture pages 1-2) |
research/traits/morphology/s_layer-deep-research-falcon.md	214	CHEBI:50699	n-glycans	oligosaccharide	DRIFT	0.38	| N-glycans | chemical/glycan | CHEBI:50699 | N-linked glycans decorating archaeal S-layer proteins such as SlaA/SlaB; associated with thermostability and surface properties (gambelli2024structureofthe pages 1-2, gambelli2024structureofthe pages 12-13) |
research/traits/morphology/s_layer-deep-research-falcon.md	216	CHEBI:52722	peptidoglycan	lactacystin	DRIFT	0.25	| peptidoglycan | chemical/polymer | CHEBI:52722 | Structural cell wall polymer beneath many bacterial S-layers; S-layer insertion coordinates with zones of peptidoglycan turnover (herdman2024cellcycledependent pages 1-2, herdman2023cellcycledependent pages 8-11) |
research/traits/morphology/s_layer-deep-research-falcon.md	218	GO:0015031	sec pathway	protein transport	DRIFT	0.24	| Sec pathway | secretion system | GO:0015031 | General secretion pathway exporting signal-peptide-containing proteins across the cytoplasmic membrane; used upstream of several S-layer systems (kirk2017characteristicsofthe pages 4-5, paillat2023ajourneywith pages 1-3) |
research/traits/morphology/s_layer-deep-research-falcon.md	221	GO:0006614	signal peptide-dependent export	SRP-dependent cotranslational protein targeting to membrane	DRIFT	0.39	| signal peptide-dependent export | secretion process | GO:0006614 | Protein export logic in which N-terminal signal peptides target S-layer precursors to translocation pathways (kirk2017characteristicsofthe pages 4-5, paillat2023ajourneywith pages 1-3) |
research/traits/morphology/s_layer-deep-research-falcon.md	223	GO:0043934	self-assembly	sporulation	DRIFT	0.26	| self-assembly | biological process | GO:0043934 | Intrinsic spontaneous assembly of S-layer proteins into ordered arrays on cell surfaces or in vitro (pum2021patternsinnature—slayer pages 2-4, pum2013slayerproteinselfassembly pages 4-6) |
research/traits/morphology/s_layer-deep-research-falcon.md	226	GO:0046813	cell wall anchoring	receptor-mediated virion attachment to host cell	DRIFT	0.25	| cell wall anchoring | biological process | GO:0046813 | Attachment of assembled S-layer proteins to wall polymers via SLH, CWB2, or TAB-mediated interactions (kirk2017characteristicsofthe pages 4-5, sagmeister2024themoleculararchitecture pages 9-9) |
research/traits/morphology/s_layer-deep-research-falcon.md	227	GO:0016485	post-translational cleavage	protein processing	DRIFT	0.57	| post-translational cleavage | biological process | GO:0016485 | Maturation step in which proteases such as Cwp84 process S-layer precursors after export (kirk2017characteristicsofthe pages 4-5) |
research/traits/morphology/s_layer-deep-research-falcon.md	228	GO:0018279	n-glycosylation	obsolete protein N-linked glycosylation via asparagine	OBSOLETE	1.00	| N-glycosylation | biological process | GO:0018279 | Common archaeal S-layer protein modification; in *Sulfolobus* mediated by AglB and extensive on SlaA/SlaB (gambelli2024structureofthe pages 12-13, gambelli2024structureofthe pages 1-2) |
research/traits/morphology/s_layer-deep-research-falcon.md	229	GO:0006493	o-glycosylation	protein O-linked glycosylation	DRIFT	0.68	| O-glycosylation | biological process | GO:0006493 | Modification of certain bacterial S-layer proteins, notably TfsA/TfsB in *T. forsythia* (paillat2023ajourneywith pages 8-9) |
research/traits/morphology/s_layer-deep-research-falcon.md	230	GO:0007049	cell cycle coordination	cell cycle	OK_LABEL	1.00	| cell cycle coordination | biological process | GO:0007049 | Spatial and temporal coordination of S-layer insertion with growth and division, especially in *C. crescentus* (herdman2024cellcycledependent pages 4-5, herdman2024cellcycledependent pages 1-2) |
research/traits/morphology/s_layer-deep-research-falcon.md	233	GO:0009986	cell surface	cell surface	OK_LABEL	1.00	| cell surface | cellular localization | GO:0009986 | Principal location of mature S-layer lattices as the outermost coat of many bacteria and most archaea (gambelli2024structureofthe pages 2-3, sleytr2025slayersfroma pages 2-4) |
research/traits/morphology/s_layer-deep-research-falcon.md	234	GO:0019867	outer membrane	outer membrane	OK_LABEL	1.00	| outer membrane | cellular localization | GO:0019867 | Relevant location for diderm S-layers such as *Caulobacter* and for T9SS-mediated delivery across the outer membrane (paillat2023ajourneywith pages 1-3, herdman2024cellcycledependent pages 4-5) |
research/traits/morphology/s_layer-deep-research-falcon.md	235	GO:0042597	periplasm	periplasmic space	OK_LABEL	1.00	| periplasm | cellular localization | GO:0042597 | Intermediate compartment for Sec-exported/T9SS-targeted proteins in diderm bacteria; TfsA/TfsB remain here in T9SS mutants (paillat2023ajourneywith pages 8-9, paillat2023ajourneywith pages 1-3) |
research/traits/morphology/s_layer-deep-research-falcon.md	236	GO:0005618	cell wall	cell wall	OK_LABEL	1.00	| cell wall | cellular localization | GO:0005618 | Anchoring substrate for many bacterial S-layers via SCWP, PS-II, or teichoic acids (kirk2017characteristicsofthe pages 4-5, sogues2023structureandfunction pages 1-2) |
research/traits/morphology/s_layer-deep-research-falcon.md	238	GO:0016491	molecular sieve	oxidoreductase activity	DRIFT	0.39	| molecular sieve | functional role | GO:0016491 | Porous S-layer lattice acts as an isoporous molecular sieve controlling passage of molecules (hynonen2013lactobacillussurfacelayer pages 1-2, grillwalcher2025anewage pages 1-2) |
research/traits/morphology/s_layer-deep-research-falcon.md	240	GO:0008360	cell shape determination	regulation of cell shape	DRIFT	0.42	| cell shape determination | functional role | GO:0008360 | Especially in archaea lacking peptidoglycan, S-layers help determine and maintain cell morphology (hynonen2013lactobacillussurfacelayer pages 1-2, grillwalcher2025anewage pages 1-2) |
research/traits/morphology/s_layer-deep-research-falcon.md	241	GO:0009405	virulence factor	obsolete pathogenesis	OBSOLETE	1.00	| virulence factor | functional role | GO:0009405 | In pathogens such as *C. difficile* and *B. anthracis*, S-layer components contribute to host interaction and pathogenicity (grillwalcher2025anewage pages 1-2, chandra2023hostimmuneresponses pages 4-6) |
research/traits/morphology/s_layer-deep-research-falcon.md	242	GO:0022610	adhesion	obsolete biological adhesion	OBSOLETE	1.00	| adhesion | functional role | GO:0022610 | S-layer proteins and associated CWPs mediate binding to host cells, extracellular matrix, or abiotic surfaces (hynonen2013lactobacillussurfacelayer pages 1-2, chandra2023hostimmuneresponses pages 4-6) |
research/traits/morphology/s_layer-deep-research-falcon.md	243	GO:0050776	immune evasion	regulation of immune response	DRIFT	0.51	| immune evasion | functional role | GO:0050776 | S-layers can protect against complement/phagocytosis and contribute to serum resistance or antigenic variation (hynonen2013lactobacillussurfacelayer pages 1-2, barwinskasendra2025evolutionaryplasticityof pages 33-35) |
research/traits/morphology/s_layer-deep-research-falcon.md	244	GO:0006950	protection from environmental stress	response to stress	DRIFT	0.41	| protection from environmental stress | functional role | GO:0006950 | S-layers protect cells from osmotic, pH, oxidative, radiation, predatory, and phage-associated stresses (hynonen2013lactobacillussurfacelayer pages 1-2, grillwalcher2025anewage pages 1-2) |
research/traits/morphology/sarcina_arrangement-deep-research-falcon.md	208	CHEBI:18246	extracellular packet-associated cellulose	(1->4)-beta-D-glucan	OK_LABEL	1.00	| extracellular packet-associated cellulose | `CHEBI:18246` for cellulose | Localization/role should remain in the node label or edge annotation. |
research/traits/morphology/sarcina_arrangement-deep-research-falcon.md	210	GO:0000917	division septum	division septum assembly	OK_LABEL	1.00	| division septum | GO process grounding may use `GO:0000917` where appropriate | Ensure the GO term’s scope matches bacterial barrier-septum assembly. |
research/traits/morphology/sarcina_arrangement-deep-research-falcon.md	216	GO:0051301	cell division	cell division	OK_LABEL	1.00	| cell division | `GO:0051301` | General process. |
research/traits/morphology/sarcina_arrangement-deep-research-falcon.md	217	GO:0007049	cell cycle	cell cycle	OK_LABEL	1.00	| cell cycle | `GO:0007049` | Broad contextual process. |
research/traits/morphology/sarcina_arrangement-deep-research-falcon.md	239	CHEBI:17234	glucose	glucose	OK_LABEL	1.00	| glucose | `CHEBI:17234` | General cellulose precursor and fermentable substrate. |
research/traits/morphology/sarcina_arrangement-deep-research-falcon.md	240	CHEBI:18066	udp-α-d-glucose	UDP-D-glucose	DRIFT	1.00	| UDP-α-D-glucose | `CHEBI:18066` | Direct cellulose precursor in general bacterial-cellulose biosynthesis. (moniri2017productionandstatus pages 3-6) |
research/traits/morphology/sarcina_arrangement-deep-research-falcon.md	241	CHEBI:18246	cellulose	(1->4)-beta-D-glucan	OK_LABEL	1.00	| cellulose | `CHEBI:18246` | Directly relevant cohesion material. |
